state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17
36,081,080301,"Census Tract 803.01, Queens County, New York",4439,480,280,159,Census Tract 803.01,Queens County,New York,4604,642,352,160
36,081,080302,"Census Tract 803.02, Queens County, New York",3027,443,169,89,Census Tract 803.02,Queens County,New York,3475,448,277,144
36,081,080900,"Census Tract 809, Queens County, New York",7192,816,132,88,Census Tract 809,Queens County,New York,7281,831,301,132
36,081,081400,"Census Tract 814, Queens County, New York",3303,517,0,12,Census Tract 814,Queens County,New York,4155,557,15,24
36,081,081800,"Census Tract 818, Queens County, New York",4198,469,140,157,Census Tract 818,Queens County,New York,3908,556,40,42
36,081,083700,"Census Tract 837, Queens County, New York",5459,554,276,84,Census Tract 837,Queens County,New York,5640,490,134,74
36,081,083800,"Census Tract 838, Queens County, New York",5795,594,276,95,Census Tract 838,Queens County,New York,5705,610,452,189
36,081,084000,"Census Tract 840, Queens County, New York",6680,748,364,165,Census Tract 840,Queens County,New York,6500,700,181,139
36,081,084500,"Census Tract 845, Queens County, New York",4765,457,23,34,Census Tract 845,Queens County,New York,5222,495,0,16
36,081,084601,"Census Tract 846.01, Queens County, New York",3157,573,482,178,Census Tract 846.01,Queens County,New York,3102,262,356,134
36,081,084602,"Census Tract 846.02, Queens County, New York",1003,395,75,60,Census Tract 846.02,Queens County,New York,1064,339,60,38
36,081,084900,"Census Tract 849, Queens County, New York",7105,823,108,84,Census Tract 849,Queens County,New York,7147,941,21,37
36,081,085300,"Census Tract 853, Queens County, New York",4373,573,18,30,Census Tract 853,Queens County,New York,5070,633,0,16
36,081,085500,"Census Tract 855, Queens County, New York",6660,644,80,77,Census Tract 855,Queens County,New York,6537,670,48,45
36,081,085700,"Census Tract 857, Queens County, New York",6722,590,128,105,Census Tract 857,Queens County,New York,5346,391,59,52
36,081,085900,"Census Tract 859, Queens County, New York",5497,500,86,70,Census Tract 859,Queens County,New York,5343,666,31,28
36,081,086100,"Census Tract 861, Queens County, New York",2583,321,43,32,Census Tract 861,Queens County,New York,2082,248,21,17
36,081,086300,"Census Tract 863, Queens County, New York",7383,576,13,23,Census Tract 863,Queens County,New York,6722,791,51,43
36,081,086400,"Census Tract 864, Queens County, New York",2456,333,378,115,Census Tract 864,Queens County,New York,3001,242,205,72
36,081,086500,"Census Tract 865, Queens County, New York",4357,306,75,70,Census Tract 865,Queens County,New York,4506,515,86,70
36,081,086900,"Census Tract 869, Queens County, New York",2060,373,16,26,Census Tract 869,Queens County,New York,2052,243,5,8
36,081,087100,"Census Tract 871, Queens County, New York",2050,406,90,138,Census Tract 871,Queens County,New York,2350,286,26,25
36,081,088400,"Census Tract 884, Queens County, New York",7465,556,3367,569,Census Tract 884,Queens County,New York,7966,768,3009,688
36,081,088901,"Census Tract 889.01, Queens County, New York",9961,1032,557,191,Census Tract 889.01,Queens County,New York,11133,1390,112,96
36,081,089200,"Census Tract 892, Queens County, New York",8573,520,5338,520,Census Tract 892,Queens County,New York,7664,870,3638,768
36,081,090700,"Census Tract 907, Queens County, New York",1149,195,281,114,Census Tract 907,Queens County,New York,1418,282,157,79
36,081,091601,"Census Tract 916.01, Queens County, New York",4344,362,895,230,Census Tract 916.01,Queens County,New York,3702,455,629,227
36,081,091602,"Census Tract 916.02, Queens County, New York",0,12,0,12,Census Tract 916.02,Queens County,New York,0,11,0,11
36,081,091800,"Census Tract 918, Queens County, New York",15,12,0,12,Census Tract 918,Queens County,New York,3,6,0,11
36,081,091900,"Census Tract 919, Queens County, New York",6126,554,615,215,Census Tract 919,Queens County,New York,5860,471,312,122
36,081,092200,"Census Tract 922, Queens County, New York",2260,194,796,196,Census Tract 922,Queens County,New York,1924,183,315,132
36,081,092500,"Census Tract 925, Queens County, New York",3370,538,482,217,Census Tract 925,Queens County,New York,3906,566,164,103
36,081,092800,"Census Tract 928, Queens County, New York",3345,312,862,267,Census Tract 928,Queens County,New York,3470,367,745,335
36,081,092900,"Census Tract 929, Queens County, New York",6660,819,1093,376,Census Tract 929,Queens County,New York,6536,649,385,205
36,081,093401,"Census Tract 934.01, Queens County, New York",4253,474,738,363,Census Tract 934.01,Queens County,New York,3596,425,503,150
36,081,093402,"Census Tract 934.02, Queens County, New York",4056,642,642,255,Census Tract 934.02,Queens County,New York,4343,574,693,202
36,081,093800,"Census Tract 938, Queens County, New York",5257,633,488,240,Census Tract 938,Queens County,New York,5240,534,1044,444
36,081,093900,"Census Tract 939, Queens County, New York",4647,474,776,248,Census Tract 939,Queens County,New York,5042,661,249,120
36,081,094201,"Census Tract 942.01, Queens County, New York",3660,426,212,127,Census Tract 942.01,Queens County,New York,3242,445,53,31
36,081,094202,"Census Tract 942.02, Queens County, New York",4481,506,208,116,Census Tract 942.02,Queens County,New York,4617,510,194,118
36,081,094203,"Census Tract 942.03, Queens County, New York",5046,439,335,210,Census Tract 942.03,Queens County,New York,6505,1027,718,528
36,081,094500,"Census Tract 945, Queens County, New York",4064,429,1028,290,Census Tract 945,Queens County,New York,3896,378,815,226
36,081,094700,"Census Tract 947, Queens County, New York",2247,342,266,79,Census Tract 947,Queens County,New York,2536,245,320,115
36,081,095400,"Census Tract 954, Queens County, New York",4540,457,106,71,Census Tract 954,Queens County,New York,5598,730,157,86
36,081,096400,"Census Tract 964, Queens County, New York",4092,458,65,54,Census Tract 964,Queens County,New York,5640,647,49,40
36,081,097202,"Census Tract 972.02, Queens County, New York",2190,325,15,20,Census Tract 972.02,Queens County,New York,3226,333,10,11
36,081,097203,"Census Tract 972.03, Queens County, New York",7471,1068,0,17,Census Tract 972.03,Queens County,New York,7002,763,14,23
36,081,097204,"Census Tract 972.04, Queens County, New York",3557,440,79,42,Census Tract 972.04,Queens County,New York,3741,522,45,31
36,081,097300,"Census Tract 973, Queens County, New York",2229,259,980,248,Census Tract 973,Queens County,New York,1812,245,848,236
36,081,098100,"Census Tract 981, Queens County, New York",2323,273,566,164,Census Tract 981,Queens County,New York,2417,194,552,153
36,081,098700,"Census Tract 987, Queens County, New York",2585,256,760,272,Census Tract 987,Queens County,New York,2519,216,568,155
36,081,099100,"Census Tract 991, Queens County, New York",6872,519,2231,558,Census Tract 991,Queens County,New York,7051,549,1758,352
36,081,099200,"Census Tract 992, Queens County, New York",4123,518,0,12,Census Tract 992,Queens County,New York,4146,436,7,16
36,081,099701,"Census Tract 997.01, Queens County, New York",2554,279,705,222,Census Tract 997.01,Queens County,New York,2717,253,612,219
36,081,099703,"Census Tract 997.03, Queens County, New York",4579,845,295,125,Census Tract 997.03,Queens County,New York,3899,410,515,193
36,081,099704,"Census Tract 997.04, Queens County, New York",7347,460,1103,345,Census Tract 997.04,Queens County,New York,6809,683,654,321
36,085,012200,"Census Tract 122, Richmond County, New York",3672,352,1771,389,Census Tract 122,Richmond County,New York,3753,365,1282,240
36,085,012500,"Census Tract 125, Richmond County, New York",3041,435,397,133,Census Tract 125,Richmond County,New York,2871,325,529,143
36,085,012804,"Census Tract 128.04, Richmond County, New York",4145,416,1277,357,Census Tract 128.04,Richmond County,New York,4133,373,1200,267
36,085,012805,"Census Tract 128.05, Richmond County, New York",3353,254,1865,441,Census Tract 128.05,Richmond County,New York,2570,305,1135,312
36,085,012806,"Census Tract 128.06, Richmond County, New York",6607,573,2066,449,Census Tract 128.06,Richmond County,New York,5658,693,1148,360
36,085,013201,"Census Tract 132.01, Richmond County, New York",1421,128,754,210,Census Tract 132.01,Richmond County,New York,1559,114,641,162
36,085,013203,"Census Tract 132.03, Richmond County, New York",5247,425,2784,481,Census Tract 132.03,Richmond County,New York,5744,526,2585,443
36,085,013204,"Census Tract 132.04, Richmond County, New York",4742,446,2457,447,Census Tract 132.04,Richmond County,New York,4682,390,2261,409
36,085,013301,"Census Tract 133.01, Richmond County, New York",1584,179,0,12,Census Tract 133.01,Richmond County,New York,1380,218,71,68
36,085,013302,"Census Tract 133.02, Richmond County, New York",3440,599,45,38,Census Tract 133.02,Richmond County,New York,2835,421,48,51
36,085,013400,"Census Tract 134, Richmond County, New York",3960,336,1744,339,Census Tract 134,Richmond County,New York,4087,374,1518,286
36,085,013800,"Census Tract 138, Richmond County, New York",5915,573,3149,519,Census Tract 138,Richmond County,New York,6442,605,3175,503
36,085,014100,"Census Tract 141, Richmond County, New York",2808,351,397,272,Census Tract 141,Richmond County,New York,2329,299,200,77
36,085,014604,"Census Tract 146.04, Richmond County, New York",7472,505,4342,617,Census Tract 146.04,Richmond County,New York,6988,584,3004,595
36,085,014605,"Census Tract 146.05, Richmond County, New York",3799,287,1933,308,Census Tract 146.05,Richmond County,New York,3680,351,1675,282
36,085,014606,"Census Tract 146.06, Richmond County, New York",7582,493,3902,719,Census Tract 146.06,Richmond County,New York,6687,538,3081,438
36,085,014607,"Census Tract 146.07, Richmond County, New York",4777,263,2337,494,Census Tract 146.07,Richmond County,New York,4539,341,1908,326
36,085,014608,"Census Tract 146.08, Richmond County, New York",3779,333,1962,380,Census Tract 146.08,Richmond County,New York,3617,418,1527,253
36,085,014700,"Census Tract 147, Richmond County, New York",3427,279,1684,249,Census Tract 147,Richmond County,New York,3411,321,1567,279
36,085,015100,"Census Tract 151, Richmond County, New York",5279,506,1795,354,Census Tract 151,Richmond County,New York,5412,558,1811,512
36,085,015400,"Census Tract 154, Richmond County, New York",0,12,0,12,Census Tract 154,Richmond County,New York,0,11,0,11
36,085,015601,"Census Tract 156.01, Richmond County, New York",6151,404,3414,489,Census Tract 156.01,Richmond County,New York,6470,423,3070,490
36,085,015602,"Census Tract 156.02, Richmond County, New York",3103,197,1844,268,Census Tract 156.02,Richmond County,New York,3378,240,1921,407
36,085,015603,"Census Tract 156.03, Richmond County, New York",4620,506,1788,492,Census Tract 156.03,Richmond County,New York,4996,380,1769,371
36,085,016901,"Census Tract 169.01, Richmond County, New York",3246,305,855,252,Census Tract 169.01,Richmond County,New York,3199,324,1053,297
36,085,017005,"Census Tract 170.05, Richmond County, New York",4574,327,2798,407,Census Tract 170.05,Richmond County,New York,5082,421,2344,348
36,085,017007,"Census Tract 170.07, Richmond County, New York",4510,310,1310,329,Census Tract 170.07,Richmond County,New York,5564,525,1626,444
36,085,017008,"Census Tract 170.08, Richmond County, New York",7348,438,3843,497,Census Tract 170.08,Richmond County,New York,7720,420,4070,586
36,085,017009,"Census Tract 170.09, Richmond County, New York",4219,431,2824,437,Census Tract 170.09,Richmond County,New York,4525,412,2217,460
36,085,017010,"Census Tract 170.10, Richmond County, New York",8722,582,3944,598,Census Tract 170.10,Richmond County,New York,8886,457,3408,680
36,085,017011,"Census Tract 170.11, Richmond County, New York",5096,381,2732,462,Census Tract 170.11,Richmond County,New York,4547,348,2523,289
36,085,017012,"Census Tract 170.12, Richmond County, New York",4568,404,2689,460,Census Tract 170.12,Richmond County,New York,4526,389,2380,394
36,085,017300,"Census Tract 173, Richmond County, New York",2334,249,445,143,Census Tract 173,Richmond County,New York,2599,216,377,96
36,085,017600,"Census Tract 176, Richmond County, New York",4741,410,2454,344,Census Tract 176,Richmond County,New York,4729,295,2765,416
36,085,017700,"Census Tract 177, Richmond County, New York",7320,528,3079,620,Census Tract 177,Richmond County,New York,6293,697,2493,512
36,085,018100,"Census Tract 181, Richmond County, New York",3164,329,1389,266,Census Tract 181,Richmond County,New York,3038,271,1328,276
36,085,018701,"Census Tract 187.01, Richmond County, New York",1769,168,316,141,Census Tract 187.01,Richmond County,New York,1898,179,522,134
36,085,018702,"Census Tract 187.02, Richmond County, New York",7249,919,1661,655,Census Tract 187.02,Richmond County,New York,7877,573,1634,568
36,085,018901,"Census Tract 189.01, Richmond County, New York",5228,423,1945,355,Census Tract 189.01,Richmond County,New York,4931,556,1848,455
36,085,018902,"Census Tract 189.02, Richmond County, New York",5343,504,1305,452,Census Tract 189.02,Richmond County,New York,5513,328,382,147
36,085,019700,"Census Tract 197, Richmond County, New York",1765,134,676,179,Census Tract 197,Richmond County,New York,1805,121,751,118
36,085,019800,"Census Tract 198, Richmond County, New York",6645,609,2902,623,Census Tract 198,Richmond County,New York,6552,459,3303,630
36,085,020100,"Census Tract 201, Richmond County, New York",3488,368,1186,314,Census Tract 201,Richmond County,New York,3579,273,1081,280
36,085,020700,"Census Tract 207, Richmond County, New York",5684,706,202,113,Census Tract 207,Richmond County,New York,5372,452,193,114
36,085,020801,"Census Tract 208.01, Richmond County, New York",8417,568,5087,587,Census Tract 208.01,Richmond County,New York,9382,647,5792,796
36,085,020803,"Census Tract 208.03, Richmond County, New York",6181,549,3786,591,Census Tract 208.03,Richmond County,New York,6927,585,3021,571
36,085,020804,"Census Tract 208.04, Richmond County, New York",5340,365,2886,453,Census Tract 208.04,Richmond County,New York,5835,362,3171,329
36,085,021300,"Census Tract 213, Richmond County, New York",5211,779,533,219,Census Tract 213,Richmond County,New York,5119,542,934,340
36,085,022300,"Census Tract 223, Richmond County, New York",2654,414,244,113,Census Tract 223,Richmond County,New York,2684,307,175,89
36,085,022600,"Census Tract 226, Richmond County, New York",9064,760,3709,526,Census Tract 226,Richmond County,New York,8080,685,3742,714
36,085,022800,"Census Tract 228, Richmond County, New York",198,294,52,81,Census Tract 228,Richmond County,New York,27,43,0,11
36,085,023100,"Census Tract 231, Richmond County, New York",4689,574,426,156,Census Tract 231,Richmond County,New York,4590,520,384,237
36,085,023900,"Census Tract 239, Richmond County, New York",2905,481,390,186,Census Tract 239,Richmond County,New York,3630,443,223,101
36,085,024401,"Census Tract 244.01, Richmond County, New York",6055,533,3466,456,Census Tract 244.01,Richmond County,New York,6622,585,3652,624
36,085,024402,"Census Tract 244.02, Richmond County, New York",3904,459,2461,505,Census Tract 244.02,Richmond County,New York,4630,380,2584,435
36,085,024700,"Census Tract 247, Richmond County, New York",2562,304,590,174,Census Tract 247,Richmond County,New York,2755,301,457,121
36,085,024800,"Census Tract 248, Richmond County, New York",5060,366,2734,471,Census Tract 248,Richmond County,New York,4954,442,2591,467
36,085,025100,"Census Tract 251, Richmond County, New York",5783,488,2710,569,Census Tract 251,Richmond County,New York,6220,636,2170,573
36,085,027301,"Census Tract 273.01, Richmond County, New York",3896,337,1023,197,Census Tract 273.01,Richmond County,New York,3835,416,1223,382
36,085,027302,"Census Tract 273.02, Richmond County, New York",4287,473,494,192,Census Tract 273.02,Richmond County,New York,3385,371,444,182
36,085,027702,"Census Tract 277.02, Richmond County, New York",6280,559,1672,359,Census Tract 277.02,Richmond County,New York,6855,523,1924,426
36,085,027704,"Census Tract 277.04, Richmond County, New York",4351,539,1881,579,Census Tract 277.04,Richmond County,New York,4568,382,1864,370
36,085,027705,"Census Tract 277.05, Richmond County, New York",5508,601,1805,535,Census Tract 277.05,Richmond County,New York,5754,432,1360,259
36,085,027706,"Census Tract 277.06, Richmond County, New York",3182,332,1081,374,Census Tract 277.06,Richmond County,New York,3658,430,749,191
36,085,027900,"Census Tract 279, Richmond County, New York",2126,216,928,218,Census Tract 279,Richmond County,New York,2144,160,905,121
36,085,029102,"Census Tract 291.02, Richmond County, New York",2303,339,639,172,Census Tract 291.02,Richmond County,New York,3012,203,947,254
36,085,029103,"Census Tract 291.03, Richmond County, New York",7401,574,3708,725,Census Tract 291.03,Richmond County,New York,8151,579,3151,645
36,085,029104,"Census Tract 291.04, Richmond County, New York",6506,634,2270,426,Census Tract 291.04,Richmond County,New York,7715,611,2378,505
36,085,030301,"Census Tract 303.01, Richmond County, New York",5266,333,1228,354,Census Tract 303.01,Richmond County,New York,4803,531,954,347
36,085,030302,"Census Tract 303.02, Richmond County, New York",6444,549,986,335,Census Tract 303.02,Richmond County,New York,6560,521,439,195
36,085,031901,"Census Tract 319.01, Richmond County, New York",3124,455,101,93,Census Tract 319.01,Richmond County,New York,2737,448,23,25
36,085,031902,"Census Tract 319.02, Richmond County, New York",4296,656,229,116,Census Tract 319.02,Richmond County,New York,5140,558,340,229
36,085,032300,"Census Tract 323, Richmond County, New York",1095,228,108,62,Census Tract 323,Richmond County,New York,1136,130,124,78
36,085,990100,"Census Tract 9901, Richmond County, New York",0,12,0,12,Census Tract 9901,Richmond County,New York,0,11,0,11
36,081,099705,"Census Tract 997.05, Queens County, New York",2661,505,372,264,Census Tract 997.05,Queens County,New York,2790,342,236,136
36,081,099801,"Census Tract 998.01, Queens County, New York",6923,860,157,136,Census Tract 998.01,Queens County,New York,8230,1180,81,69
36,081,099802,"Census Tract 998.02, Queens County, New York",5105,591,57,73,Census Tract 998.02,Queens County,New York,5462,905,0,16
36,081,099900,"Census Tract 999, Queens County, New York",0,12,0,12,Census Tract 999,Queens County,New York,0,11,0,11
36,081,100801,"Census Tract 1008.01, Queens County, New York",2642,421,0,12,Census Tract 1008.01,Queens County,New York,2506,364,23,24
36,081,100802,"Census Tract 1008.02, Queens County, New York",8196,813,2,4,Census Tract 1008.02,Queens County,New York,8954,890,52,49
36,081,101001,"Census Tract 1010.01, Queens County, New York",10417,1141,418,168,Census Tract 1010.01,Queens County,New York,10986,916,146,75
36,081,101002,"Census Tract 1010.02, Queens County, New York",4367,529,41,28,Census Tract 1010.02,Queens County,New York,4090,443,96,83
36,081,101700,"Census Tract 1017, Queens County, New York",5802,409,1841,377,Census Tract 1017,Queens County,New York,6143,603,2070,536
36,081,102900,"Census Tract 1029, Queens County, New York",3715,351,987,386,Census Tract 1029,Queens County,New York,3827,413,1314,355
36,081,103201,"Census Tract 1032.01, Queens County, New York",5986,934,214,277,Census Tract 1032.01,Queens County,New York,6544,800,0,16
36,081,103202,"Census Tract 1032.02, Queens County, New York",6658,535,53,39,Census Tract 1032.02,Queens County,New York,8014,730,41,51
36,081,103300,"Census Tract 1033, Queens County, New York",4192,475,1676,390,Census Tract 1033,Queens County,New York,4374,492,1275,356
36,081,103900,"Census Tract 1039, Queens County, New York",6351,714,1776,572,Census Tract 1039,Queens County,New York,7088,792,934,341
36,081,104700,"Census Tract 1047, Queens County, New York",6797,768,1576,443,Census Tract 1047,Queens County,New York,6882,797,1067,381
36,081,105900,"Census Tract 1059, Queens County, New York",3460,323,962,290,Census Tract 1059,Queens County,New York,4352,318,863,210
36,081,107201,"Census Tract 1072.01, Queens County, New York",2368,224,580,234,Census Tract 1072.01,Queens County,New York,2231,216,484,127
36,081,107202,"Census Tract 1072.02, Queens County, New York",0,12,0,12,Census Tract 1072.02,Queens County,New York,0,11,0,11
36,081,108500,"Census Tract 1085, Queens County, New York",2471,392,825,368,Census Tract 1085,Queens County,New York,2422,268,496,209
36,081,109300,"Census Tract 1093, Queens County, New York",3390,307,728,186,Census Tract 1093,Queens County,New York,3384,320,455,173
36,081,109700,"Census Tract 1097, Queens County, New York",1892,222,391,154,Census Tract 1097,Queens County,New York,1703,239,348,150
36,081,109900,"Census Tract 1099, Queens County, New York",3428,420,647,271,Census Tract 1099,Queens County,New York,3557,484,371,142
36,081,111300,"Census Tract 1113, Queens County, New York",2627,233,388,154,Census Tract 1113,Queens County,New York,2596,308,307,99
36,081,112300,"Census Tract 1123, Queens County, New York",2514,348,251,123,Census Tract 1123,Queens County,New York,1976,207,154,60
36,081,112900,"Census Tract 1129, Queens County, New York",2106,266,509,223,Census Tract 1129,Queens County,New York,2131,230,395,101
36,081,113300,"Census Tract 1133, Queens County, New York",1646,273,369,156,Census Tract 1133,Queens County,New York,1788,194,461,144
36,081,113900,"Census Tract 1139, Queens County, New York",3742,462,648,210,Census Tract 1139,Queens County,New York,3131,328,340,190
36,081,114100,"Census Tract 1141, Queens County, New York",2188,248,512,162,Census Tract 1141,Queens County,New York,2469,222,328,123
36,081,114700,"Census Tract 1147, Queens County, New York",1947,201,396,134,Census Tract 1147,Queens County,New York,1722,274,338,107
36,081,115100,"Census Tract 1151, Queens County, New York",955,119,281,104,Census Tract 1151,Queens County,New York,1167,157,232,65
36,081,115500,"Census Tract 1155, Queens County, New York",2307,373,184,117,Census Tract 1155,Queens County,New York,2440,295,138,68
36,081,115700,"Census Tract 1157, Queens County, New York",3461,398,251,127,Census Tract 1157,Queens County,New York,3423,364,141,79
36,081,115900,"Census Tract 1159, Queens County, New York",4142,457,177,127,Census Tract 1159,Queens County,New York,4388,499,88,56
36,081,116100,"Census Tract 1161, Queens County, New York",5302,434,125,65,Census Tract 1161,Queens County,New York,4491,516,76,58
36,081,116300,"Census Tract 1163, Queens County, New York",8893,609,190,122,Census Tract 1163,Queens County,New York,9464,774,153,63
36,081,116700,"Census Tract 1167, Queens County, New York",1885,306,72,54,Census Tract 1167,Queens County,New York,1985,229,26,33
36,081,117100,"Census Tract 1171, Queens County, New York",3021,376,183,98,Census Tract 1171,Queens County,New York,2488,333,173,103
36,081,117500,"Census Tract 1175, Queens County, New York",5070,668,523,176,Census Tract 1175,Queens County,New York,4904,431,498,230
36,081,118100,"Census Tract 1181, Queens County, New York",1926,306,116,70,Census Tract 1181,Queens County,New York,1581,189,161,61
36,081,118500,"Census Tract 1185, Queens County, New York",2177,242,123,75,Census Tract 1185,Queens County,New York,2207,249,66,43
36,081,118700,"Census Tract 1187, Queens County, New York",2559,373,29,31,Census Tract 1187,Queens County,New York,2341,277,67,45
36,081,118900,"Census Tract 1189, Queens County, New York",2811,335,9,14,Census Tract 1189,Queens County,New York,2418,273,120,68
36,081,119100,"Census Tract 1191, Queens County, New York",3332,350,217,112,Census Tract 1191,Queens County,New York,3314,400,56,59
36,081,119300,"Census Tract 1193, Queens County, New York",2409,390,138,81,Census Tract 1193,Queens County,New York,1956,213,114,60
36,081,119500,"Census Tract 1195, Queens County, New York",1412,229,93,60,Census Tract 1195,Queens County,New York,1390,189,144,71
36,081,119900,"Census Tract 1199, Queens County, New York",1725,345,162,97,Census Tract 1199,Queens County,New York,1564,217,42,39
36,081,120100,"Census Tract 1201, Queens County, New York",1435,226,220,175,Census Tract 1201,Queens County,New York,1791,272,42,41
36,081,120300,"Census Tract 1203, Queens County, New York",1661,219,133,88,Census Tract 1203,Queens County,New York,1494,266,177,143
36,081,120500,"Census Tract 1205, Queens County, New York",2779,335,8,11,Census Tract 1205,Queens County,New York,2901,370,0,11
36,081,120700,"Census Tract 1207, Queens County, New York",3060,352,470,194,Census Tract 1207,Queens County,New York,2937,320,275,112
36,081,121100,"Census Tract 1211, Queens County, New York",0,12,0,12,Census Tract 1211,Queens County,New York,0,11,0,11
36,081,121500,"Census Tract 1215, Queens County, New York",4139,446,306,155,Census Tract 1215,Queens County,New York,4543,486,75,39
36,081,122300,"Census Tract 1223, Queens County, New York",3890,402,302,210,Census Tract 1223,Queens County,New York,3670,439,111,73
36,081,122701,"Census Tract 1227.01, Queens County, New York",10514,872,1013,372,Census Tract 1227.01,Queens County,New York,11979,1481,703,492
36,081,122702,"Census Tract 1227.02, Queens County, New York",6305,623,138,110,Census Tract 1227.02,Queens County,New York,8227,932,153,118
36,081,124100,"Census Tract 1241, Queens County, New York",3390,368,127,113,Census Tract 1241,Queens County,New York,3746,444,74,55
36,081,124700,"Census Tract 1247, Queens County, New York",3767,272,141,65,Census Tract 1247,Queens County,New York,3403,362,78,57
36,081,125700,"Census Tract 1257, Queens County, New York",3126,435,87,78,Census Tract 1257,Queens County,New York,3260,434,75,51
36,081,126500,"Census Tract 1265, Queens County, New York",1582,223,141,85,Census Tract 1265,Queens County,New York,1608,216,193,108
36,081,126700,"Census Tract 1267, Queens County, New York",4084,445,387,156,Census Tract 1267,Queens County,New York,4756,495,681,205
36,081,127700,"Census Tract 1277, Queens County, New York",3503,282,171,95,Census Tract 1277,Queens County,New York,3179,410,181,127
36,081,128300,"Census Tract 1283, Queens County, New York",36,42,28,44,Census Tract 1283,Queens County,New York,37,17,0,11
36,081,129102,"Census Tract 1291.02, Queens County, New York",3206,201,273,123,Census Tract 1291.02,Queens County,New York,3790,330,180,92
36,081,129103,"Census Tract 1291.03, Queens County, New York",3381,316,479,188,Census Tract 1291.03,Queens County,New York,3872,368,368,120
36,081,129104,"Census Tract 1291.04, Queens County, New York",4279,335,483,180,Census Tract 1291.04,Queens County,New York,4350,282,464,178
36,081,130100,"Census Tract 1301, Queens County, New York",4218,525,471,204,Census Tract 1301,Queens County,New York,3994,341,108,63
36,081,133300,"Census Tract 1333, Queens County, New York",3790,304,114,72,Census Tract 1333,Queens County,New York,3686,436,117,64
36,081,133900,"Census Tract 1339, Queens County, New York",1513,225,103,92,Census Tract 1339,Queens County,New York,1322,151,54,36
36,081,134100,"Census Tract 1341, Queens County, New York",3104,366,181,137,Census Tract 1341,Queens County,New York,3572,356,149,90
36,081,134700,"Census Tract 1347, Queens County, New York",9770,717,452,188,Census Tract 1347,Queens County,New York,9943,831,417,180
36,081,136700,"Census Tract 1367, Queens County, New York",6025,482,621,242,Census Tract 1367,Queens County,New York,6164,682,436,220
36,081,137700,"Census Tract 1377, Queens County, New York",6731,444,461,162,Census Tract 1377,Queens County,New York,6363,590,271,122
36,081,138501,"Census Tract 1385.01, Queens County, New York",4475,474,401,243,Census Tract 1385.01,Queens County,New York,4625,439,295,125
36,081,138502,"Census Tract 1385.02, Queens County, New York",43,34,0,12,Census Tract 1385.02,Queens County,New York,37,20,8,17
36,081,139900,"Census Tract 1399, Queens County, New York",1605,180,176,115,Census Tract 1399,Queens County,New York,1956,195,206,99
36,081,140300,"Census Tract 1403, Queens County, New York",2628,238,133,64,Census Tract 1403,Queens County,New York,2140,198,224,98
36,081,140901,"Census Tract 1409.01, Queens County, New York",919,103,148,79,Census Tract 1409.01,Queens County,New York,1017,110,143,71
36,081,140902,"Census Tract 1409.02, Queens County, New York",2649,243,461,241,Census Tract 1409.02,Queens County,New York,3241,271,295,153
36,081,141700,"Census Tract 1417, Queens County, New York",4351,343,565,171,Census Tract 1417,Queens County,New York,5102,446,576,189
36,081,142900,"Census Tract 1429, Queens County, New York",3430,321,435,154,Census Tract 1429,Queens County,New York,3444,383,480,170
36,081,143500,"Census Tract 1435, Queens County, New York",2595,360,278,130,Census Tract 1435,Queens County,New York,2246,255,254,102
36,081,144100,"Census Tract 1441, Queens County, New York",3036,221,416,129,Census Tract 1441,Queens County,New York,3047,337,328,129
36,081,144700,"Census Tract 1447, Queens County, New York",2918,273,111,65,Census Tract 1447,Queens County,New York,3100,342,146,99
36,081,145101,"Census Tract 1451.01, Queens County, New York",1457,192,206,92,Census Tract 1451.01,Queens County,New York,1520,178,211,93
36,081,145102,"Census Tract 1451.02, Queens County, New York",2771,312,134,59,Census Tract 1451.02,Queens County,New York,2539,254,185,114
36,081,145900,"Census Tract 1459, Queens County, New York",3129,345,514,168,Census Tract 1459,Queens County,New York,2788,337,388,138
36,081,146300,"Census Tract 1463, Queens County, New York",2840,314,444,154,Census Tract 1463,Queens County,New York,3295,424,552,197
36,081,146700,"Census Tract 1467, Queens County, New York",3015,313,502,184,Census Tract 1467,Queens County,New York,3002,397,306,116
36,081,147100,"Census Tract 1471, Queens County, New York",3121,400,317,124,Census Tract 1471,Queens County,New York,3403,421,285,106
36,081,147900,"Census Tract 1479, Queens County, New York",4519,412,711,203,Census Tract 1479,Queens County,New York,4898,528,834,230
36,081,148300,"Census Tract 1483, Queens County, New York",3054,355,596,177,Census Tract 1483,Queens County,New York,2894,315,666,172
36,081,150701,"Census Tract 1507.01, Queens County, New York",2865,269,656,207,Census Tract 1507.01,Queens County,New York,3190,348,624,224
36,081,150702,"Census Tract 1507.02, Queens County, New York",3199,317,556,241,Census Tract 1507.02,Queens County,New York,3237,352,507,183
36,081,152901,"Census Tract 1529.01, Queens County, New York",6748,568,516,197,Census Tract 1529.01,Queens County,New York,6684,499,652,299
36,081,152902,"Census Tract 1529.02, Queens County, New York",5234,593,572,202,Census Tract 1529.02,Queens County,New York,4926,617,503,286
