state,county,tract,NAME.x,TotalPop_12,TR_Italian_12,Census_Tract.x,County.x,State.x,pro_2012,pro_2017,prop_ital_sig
36,5,28100,"Census Tract 281, Bronx County, New York",3898,130,Census Tract 281,Bronx County,New York,0.033350436,0.038247566,not stat sig
36,5,28300,"Census Tract 283, Bronx County, New York",3088,0,Census Tract 283,Bronx County,New York,0,0.004441408,not stat sig
36,5,28400,"Census Tract 284, Bronx County, New York",1018,86,Census Tract 284,Bronx County,New York,0.084479371,0.021848739,stat sig
36,5,28500,"Census Tract 285, Bronx County, New York",2917,210,Census Tract 285,Bronx County,New York,0.071991772,0.049156056,not stat sig
36,5,28600,"Census Tract 286, Bronx County, New York",931,151,Census Tract 286,Bronx County,New York,0.162191192,0.207943925,not stat sig
36,5,28700,"Census Tract 287, Bronx County, New York",3470,97,Census Tract 287,Bronx County,New York,0.02795389,0.047719088,not stat sig
36,5,28800,"Census Tract 288, Bronx County, New York",3447,1473,Census Tract 288,Bronx County,New York,0.427328111,0.354612095,not stat sig
36,5,28900,"Census Tract 289, Bronx County, New York",4191,126,Census Tract 289,Bronx County,New York,0.030064424,0.023461042,not stat sig
36,5,29301,"Census Tract 293.01, Bronx County, New York",1747,129,Census Tract 293.01,Bronx County,New York,0.07384087,0.097002725,not stat sig
36,5,29302,"Census Tract 293.02, Bronx County, New York",5066,218,Census Tract 293.02,Bronx County,New York,0.043031978,0.065090785,not stat sig
36,5,29500,"Census Tract 295, Bronx County, New York",4283,405,Census Tract 295,Bronx County,New York,0.094559888,0.063285652,not stat sig
36,5,29600,"Census Tract 296, Bronx County, New York",2177,251,Census Tract 296,Bronx County,New York,0.115296279,0.08,not stat sig
36,5,29700,"Census Tract 297, Bronx County, New York",3596,424,Census Tract 297,Bronx County,New York,0.117908788,0.038776049,stat sig
36,5,30000,"Census Tract 300, Bronx County, New York",5715,1484,Census Tract 300,Bronx County,New York,0.259667542,0.162827501,stat sig
36,5,30100,"Census Tract 301, Bronx County, New York",1490,77,Census Tract 301,Bronx County,New York,0.051677852,0.04718417,not stat sig
36,5,30200,"Census Tract 302, Bronx County, New York",9369,100,Census Tract 302,Bronx County,New York,0.010673498,0.005617393,not stat sig
36,5,30701,"Census Tract 307.01, Bronx County, New York",5313,361,Census Tract 307.01,Bronx County,New York,0.067946546,0.071326165,not stat sig
36,5,30900,"Census Tract 309, Bronx County, New York",3417,158,Census Tract 309,Bronx County,New York,0.046239391,0.049413735,not stat sig
36,5,31000,"Census Tract 310, Bronx County, New York",4940,1353,Census Tract 310,Bronx County,New York,0.27388664,0.163337495,stat sig
36,5,31200,"Census Tract 312, Bronx County, New York",1943,614,Census Tract 312,Bronx County,New York,0.316006176,0.178189994,stat sig
36,5,31400,"Census Tract 314, Bronx County, New York",2295,531,Census Tract 314,Bronx County,New York,0.231372549,0.258976661,not stat sig
36,5,31600,"Census Tract 316, Bronx County, New York",2154,195,Census Tract 316,Bronx County,New York,0.090529248,0.208004213,stat sig
36,5,31800,"Census Tract 318, Bronx County, New York",2390,522,Census Tract 318,Bronx County,New York,0.218410042,0.112443778,stat sig
36,5,31900,"Census Tract 319, Bronx County, New York",702,186,Census Tract 319,Bronx County,New York,0.264957265,0.281446541,not stat sig
36,5,32300,"Census Tract 323, Bronx County, New York",4704,277,Census Tract 323,Bronx County,New York,0.058886054,0.068053357,not stat sig
36,5,32400,"Census Tract 324, Bronx County, New York",2839,169,Census Tract 324,Bronx County,New York,0.059528003,0.018279231,not stat sig
36,5,32600,"Census Tract 326, Bronx County, New York",3719,814,Census Tract 326,Bronx County,New York,0.218876042,0.189142362,not stat sig
36,5,32800,"Census Tract 328, Bronx County, New York",4272,242,Census Tract 328,Bronx County,New York,0.05664794,0.016978777,stat sig
36,5,33000,"Census Tract 330, Bronx County, New York",5608,147,Census Tract 330,Bronx County,New York,0.026212553,0.017890295,not stat sig
36,5,33201,"Census Tract 332.01, Bronx County, New York",3380,116,Census Tract 332.01,Bronx County,New York,0.034319527,0.028062361,not stat sig
36,5,33202,"Census Tract 332.02, Bronx County, New York",3546,59,Census Tract 332.02,Bronx County,New York,0.016638466,0.035763729,not stat sig
36,5,33400,"Census Tract 334, Bronx County, New York",1039,37,Census Tract 334,Bronx County,New York,0.035611165,0.00877193,not stat sig
36,5,33500,"Census Tract 335, Bronx County, New York",2263,316,Census Tract 335,Bronx County,New York,0.139637649,0.091856061,not stat sig
36,5,33600,"Census Tract 336, Bronx County, New York",6171,27,Census Tract 336,Bronx County,New York,0.004375304,0.004837291,not stat sig
36,5,33700,"Census Tract 337, Bronx County, New York",2585,155,Census Tract 337,Bronx County,New York,0.059961315,0.112449799,not stat sig
36,5,33800,"Census Tract 338, Bronx County, New York",3839,10,Census Tract 338,Bronx County,New York,0.002604845,0.021149425,not stat sig
36,5,34000,"Census Tract 340, Bronx County, New York",4073,54,Census Tract 340,Bronx County,New York,0.013258041,0.026083467,not stat sig
36,5,34200,"Census Tract 342, Bronx County, New York",1962,33,Census Tract 342,Bronx County,New York,0.016819572,0.043627451,not stat sig
36,5,34300,"Census Tract 343, Bronx County, New York",1687,95,Census Tract 343,Bronx County,New York,0.056312982,0.039776259,not stat sig
36,5,34400,"Census Tract 344, Bronx County, New York",1841,33,Census Tract 344,Bronx County,New York,0.017925041,0.024014499,not stat sig
36,5,34500,"Census Tract 345, Bronx County, New York",3227,335,Census Tract 345,Bronx County,New York,0.10381159,0.035644667,stat sig
36,5,34800,"Census Tract 348, Bronx County, New York",6740,74,Census Tract 348,Bronx County,New York,0.010979228,0.006788666,not stat sig
36,5,35000,"Census Tract 350, Bronx County, New York",2084,93,Census Tract 350,Bronx County,New York,0.04462572,0.018964634,not stat sig
36,5,35100,"Census Tract 351, Bronx County, New York",2941,442,Census Tract 351,Bronx County,New York,0.150289017,0.146637266,not stat sig
36,5,35600,"Census Tract 356, Bronx County, New York",2208,32,Census Tract 356,Bronx County,New York,0.014492754,0.0225,not stat sig
36,5,35800,"Census Tract 358, Bronx County, New York",8283,181,Census Tract 358,Bronx County,New York,0.021851986,0.010597659,not stat sig
36,5,35900,"Census Tract 359, Bronx County, New York",1813,0,Census Tract 359,Bronx County,New York,0,0,not stat sig
36,5,36000,"Census Tract 360, Bronx County, New York",3336,265,Census Tract 360,Bronx County,New York,0.079436451,0.047363117,not stat sig
36,5,36100,"Census Tract 361, Bronx County, New York",5370,38,Census Tract 361,Bronx County,New York,0.00707635,1.73E-04,not stat sig
36,5,36300,"Census Tract 363, Bronx County, New York",7802,38,Census Tract 363,Bronx County,New York,0.004870546,0.006772565,not stat sig
36,5,36400,"Census Tract 364, Bronx County, New York",2355,0,Census Tract 364,Bronx County,New York,0,0,not stat sig
36,5,36501,"Census Tract 365.01, Bronx County, New York",3606,0,Census Tract 365.01,Bronx County,New York,0,0,not stat sig
36,5,36502,"Census Tract 365.02, Bronx County, New York",2231,0,Census Tract 365.02,Bronx County,New York,0,0.003208066,not stat sig
36,5,36700,"Census Tract 367, Bronx County, New York",2255,12,Census Tract 367,Bronx County,New York,0.005321508,0.008487654,not stat sig
36,5,36800,"Census Tract 368, Bronx County, New York",2019,13,Census Tract 368,Bronx County,New York,0.006438831,0.014405204,not stat sig
36,5,36901,"Census Tract 369.01, Bronx County, New York",2273,4,Census Tract 369.01,Bronx County,New York,0.001759789,0.003098716,not stat sig
36,5,36902,"Census Tract 369.02, Bronx County, New York",2250,0,Census Tract 369.02,Bronx County,New York,0,0.040930233,not stat sig
36,5,37000,"Census Tract 370, Bronx County, New York",2577,95,Census Tract 370,Bronx County,New York,0.036864571,0.029908973,not stat sig
36,5,37100,"Census Tract 371, Bronx County, New York",3606,123,Census Tract 371,Bronx County,New York,0.034109817,2.32E-04,not stat sig
36,5,37200,"Census Tract 372, Bronx County, New York",2392,33,Census Tract 372,Bronx County,New York,0.013795987,0.012962074,not stat sig
36,5,37300,"Census Tract 373, Bronx County, New York",4785,76,Census Tract 373,Bronx County,New York,0.015882968,0.011778764,not stat sig
36,5,37400,"Census Tract 374, Bronx County, New York",3130,9,Census Tract 374,Bronx County,New York,0.002875399,0.006147541,not stat sig
36,5,37504,"Census Tract 375.04, Bronx County, New York",4464,34,Census Tract 375.04,Bronx County,New York,0.007616487,0.013832853,not stat sig
36,5,37600,"Census Tract 376, Bronx County, New York",2696,18,Census Tract 376,Bronx County,New York,0.006676558,0.009304386,not stat sig
36,5,37800,"Census Tract 378, Bronx County, New York",3215,18,Census Tract 378,Bronx County,New York,0.005598756,0,not stat sig
36,5,37900,"Census Tract 379, Bronx County, New York",5342,11,Census Tract 379,Bronx County,New York,0.002059154,0.004104478,not stat sig
36,5,38000,"Census Tract 380, Bronx County, New York",4102,140,Census Tract 380,Bronx County,New York,0.034129693,0,not stat sig
36,5,38100,"Census Tract 381, Bronx County, New York",5923,30,Census Tract 381,Bronx County,New York,0.005065001,0.001533101,not stat sig
36,5,38200,"Census Tract 382, Bronx County, New York",2578,20,Census Tract 382,Bronx County,New York,0.007757952,0,not stat sig
36,5,38301,"Census Tract 383.01, Bronx County, New York",4726,87,Census Tract 383.01,Bronx County,New York,0.018408802,0,stat sig
36,5,38302,"Census Tract 383.02, Bronx County, New York",5171,0,Census Tract 383.02,Bronx County,New York,0,0.002983096,not stat sig
36,5,38500,"Census Tract 385, Bronx County, New York",4535,21,Census Tract 385,Bronx County,New York,0.00463065,0.001471516,not stat sig
36,5,38600,"Census Tract 386, Bronx County, New York",7579,1,Census Tract 386,Bronx County,New York,1.32E-04,0,not stat sig
36,5,38700,"Census Tract 387, Bronx County, New York",2781,166,Census Tract 387,Bronx County,New York,0.059690759,0.037465565,not stat sig
36,5,38800,"Census Tract 388, Bronx County, New York",2902,0,Census Tract 388,Bronx County,New York,0,0,not stat sig
36,5,38900,"Census Tract 389, Bronx County, New York",5153,527,Census Tract 389,Bronx County,New York,0.102270522,0.077980132,not stat sig
36,5,39000,"Census Tract 390, Bronx County, New York",3058,45,Census Tract 390,Bronx County,New York,0.0147155,0,not stat sig
36,5,39100,"Census Tract 391, Bronx County, New York",6833,312,Census Tract 391,Bronx County,New York,0.045660764,0.022005925,not stat sig
36,5,39200,"Census Tract 392, Bronx County, New York",1758,25,Census Tract 392,Bronx County,New York,0.014220705,0.004027618,not stat sig
36,5,39300,"Census Tract 393, Bronx County, New York",7247,292,Census Tract 393,Bronx County,New York,0.040292535,0.007640981,stat sig
36,5,39400,"Census Tract 394, Bronx County, New York",4502,88,Census Tract 394,Bronx County,New York,0.019546868,0.007194245,not stat sig
36,5,39500,"Census Tract 395, Bronx County, New York",3564,0,Census Tract 395,Bronx County,New York,0,0,not stat sig
36,5,39600,"Census Tract 396, Bronx County, New York",3767,18,Census Tract 396,Bronx County,New York,0.004778338,0,not stat sig
36,5,39700,"Census Tract 397, Bronx County, New York",3769,975,Census Tract 397,Bronx County,New York,0.258689308,0.1944656,not stat sig
36,5,39800,"Census Tract 398, Bronx County, New York",2844,0,Census Tract 398,Bronx County,New York,0,0.044160372,not stat sig
36,5,39901,"Census Tract 399.01, Bronx County, New York",5106,11,Census Tract 399.01,Bronx County,New York,0.002154328,0.003844225,not stat sig
36,5,39902,"Census Tract 399.02, Bronx County, New York",4581,60,Census Tract 399.02,Bronx County,New York,0.013097577,0.017860465,not stat sig
36,5,40100,"Census Tract 401, Bronx County, New York",5307,8,Census Tract 401,Bronx County,New York,0.001507443,0.006327684,not stat sig
36,5,40302,"Census Tract 403.02, Bronx County, New York",3566,28,Census Tract 403.02,Bronx County,New York,0.007851935,0.004506534,not stat sig
36,5,40303,"Census Tract 403.03, Bronx County, New York",4092,27,Census Tract 403.03,Bronx County,New York,0.00659824,0.007185861,not stat sig
36,5,40304,"Census Tract 403.04, Bronx County, New York",3996,39,Census Tract 403.04,Bronx County,New York,0.00975976,0.003492143,not stat sig
36,5,40400,"Census Tract 404, Bronx County, New York",2894,16,Census Tract 404,Bronx County,New York,0.00552868,0.004593741,not stat sig
36,5,40501,"Census Tract 405.01, Bronx County, New York",4131,0,Census Tract 405.01,Bronx County,New York,0,0.00906879,not stat sig
36,5,40502,"Census Tract 405.02, Bronx County, New York",6061,13,Census Tract 405.02,Bronx County,New York,0.002144861,0,not stat sig
36,5,40600,"Census Tract 406, Bronx County, New York",3109,21,Census Tract 406,Bronx County,New York,0.006754583,0,not stat sig
36,5,40701,"Census Tract 407.01, Bronx County, New York",3667,0,Census Tract 407.01,Bronx County,New York,0,0.024916439,stat sig
36,5,40702,"Census Tract 407.02, Bronx County, New York",6600,188,Census Tract 407.02,Bronx County,New York,0.028484848,0.007659574,not stat sig
36,5,40800,"Census Tract 408, Bronx County, New York",4247,2,Census Tract 408,Bronx County,New York,4.71E-04,0.002972399,not stat sig
36,5,40900,"Census Tract 409, Bronx County, New York",3840,48,Census Tract 409,Bronx County,New York,0.0125,0.011851377,not stat sig
36,5,41100,"Census Tract 411, Bronx County, New York",2722,79,Census Tract 411,Bronx County,New York,0.029022777,0.013173302,not stat sig
36,5,41300,"Census Tract 413, Bronx County, New York",7697,123,Census Tract 413,Bronx County,New York,0.015980252,0.010003799,not stat sig
36,5,41400,"Census Tract 414, Bronx County, New York",5561,140,Census Tract 414,Bronx County,New York,0.025175328,0.046131264,not stat sig
36,5,41500,"Census Tract 415, Bronx County, New York",5624,370,Census Tract 415,Bronx County,New York,0.065789474,0.009618467,stat sig
36,5,41800,"Census Tract 418, Bronx County, New York",3964,0,Census Tract 418,Bronx County,New York,0,0.007391512,not stat sig
36,5,41900,"Census Tract 419, Bronx County, New York",6257,15,Census Tract 419,Bronx County,New York,0.002397315,0.017822603,not stat sig
36,5,42000,"Census Tract 420, Bronx County, New York",3563,80,Census Tract 420,Bronx County,New York,0.022452989,0.002704164,not stat sig
36,5,42100,"Census Tract 421, Bronx County, New York",5958,42,Census Tract 421,Bronx County,New York,0.007049345,0,not stat sig
36,5,42200,"Census Tract 422, Bronx County, New York",3340,158,Census Tract 422,Bronx County,New York,0.047305389,0.005692031,not stat sig
36,5,42300,"Census Tract 423, Bronx County, New York",4199,62,Census Tract 423,Bronx County,New York,0.01476542,0.015242593,not stat sig
36,5,42400,"Census Tract 424, Bronx County, New York",2810,37,Census Tract 424,Bronx County,New York,0.01316726,0.015291751,not stat sig
36,5,42500,"Census Tract 425, Bronx County, New York",7226,213,Census Tract 425,Bronx County,New York,0.029476889,0.025757576,not stat sig
36,5,42600,"Census Tract 426, Bronx County, New York",7605,23,Census Tract 426,Bronx County,New York,0.003024326,0.013396716,not stat sig
36,5,42800,"Census Tract 428, Bronx County, New York",2176,22,Census Tract 428,Bronx County,New York,0.010110294,0.011116481,not stat sig
36,5,42901,"Census Tract 429.01, Bronx County, New York",3186,38,Census Tract 429.01,Bronx County,New York,0.011927181,0.015280136,not stat sig
36,5,42902,"Census Tract 429.02, Bronx County, New York",3751,66,Census Tract 429.02,Bronx County,New York,0.017595308,0.003824522,stat sig
36,5,43000,"Census Tract 430, Bronx County, New York",3172,61,Census Tract 430,Bronx County,New York,0.019230769,0.030427632,not stat sig
36,5,43100,"Census Tract 431, Bronx County, New York",10640,219,Census Tract 431,Bronx County,New York,0.020582707,0.003994155,not stat sig
36,5,43400,"Census Tract 434, Bronx County, New York",3670,72,Census Tract 434,Bronx County,New York,0.019618529,0.016447368,not stat sig
36,5,43500,"Census Tract 435, Bronx County, New York",12,0,Census Tract 435,Bronx County,New York,0,0,not stat sig
36,5,43600,"Census Tract 436, Bronx County, New York",2073,0,Census Tract 436,Bronx County,New York,0,0.0196692,not stat sig
36,5,44200,"Census Tract 442, Bronx County, New York",4128,50,Census Tract 442,Bronx County,New York,0.012112403,0,not stat sig
36,5,44400,"Census Tract 444, Bronx County, New York",3686,81,Census Tract 444,Bronx County,New York,0.021975041,0.019253911,not stat sig
36,5,44800,"Census Tract 448, Bronx County, New York",2448,50,Census Tract 448,Bronx County,New York,0.020424837,0.009674134,not stat sig
36,5,44901,"Census Tract 449.01, Bronx County, New York",1708,121,Census Tract 449.01,Bronx County,New York,0.070843091,0.101935484,not stat sig
36,5,44902,"Census Tract 449.02, Bronx County, New York",2085,214,Census Tract 449.02,Bronx County,New York,0.10263789,0.102019129,not stat sig
36,5,45101,"Census Tract 451.01, Bronx County, New York",1668,203,Census Tract 451.01,Bronx County,New York,0.121702638,0.113858165,not stat sig
