state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17,Pop_SE_12,Italian_SE_12,Pop_SE_17,Italian_SE_17,italian_pop_crit_value,diff_tr_italian_ancestry_statistically_sig,pro_2012,pro_2017,prop_se_2012,prop_se_2017,prop_ital_crit,prop_ital_sig
36,81,38400,"Census Tract 384, Queens County, New York",2315,334,0,12,Census Tract 384,Queens County,New York,2428,268,0,11,203.03951367781156,7.2948328267477205,162.91793313069908,6.686930091185411,0,not stat sig,0,0,0.0031511156918996633,0.0027540898233877308,0,not stat sig
36,81,39400,"Census Tract 394, Queens County, New York",2849,309,0,12,Census Tract 394,Queens County,New York,3013,287,6,9,187.8419452887538,7.2948328267477205,174.46808510638297,5.47112462006079,0.6580000000000001,not stat sig,0,0.0019913707268503153,0.0025604888826773324,0.0018121746106814106,0.634823216232288,not stat sig
36,81,39800,"Census Tract 398, Queens County, New York",1999,379,0,12,Census Tract 398,Queens County,New York,1781,198,0,11,230.3951367781155,7.2948328267477205,120.36474164133739,6.686930091185411,0,not stat sig,0,0,0.003649241033890805,0.003754592976521848,0,not stat sig
36,81,39900,"Census Tract 399, Queens County, New York",3862,490,0,12,Census Tract 399,Queens County,New York,4014,666,25,29,297.8723404255319,7.2948328267477205,404.8632218844985,17.62917933130699,1.310351456322423,not stat sig,0,0.00622820129546587,0.0018888743725395442,0.004346764448163992,1.3141242286292176,not stat sig
36,81,40000,"Census Tract 400, Queens County, New York",1328,278,0,12,Census Tract 400,Queens County,New York,1333,223,0,11,168.9969604863222,7.2948328267477205,135.56231003039514,6.686930091185411,0,not stat sig,0,0,0.005493097008093163,0.0050164516813093855,0,not stat sig
36,81,40100,"Census Tract 401, Queens County, New York",7702,1044,31,38,Census Tract 401,Queens County,New York,7637,924,28,42,634.6504559270517,23.10030395136778,561.7021276595744,25.53191489361702,0.0871304540470431,not stat sig,0.00402492858997663,0.0036663611365719525,0.002980866787859334,0.003332293269795026,-0.0801986831198012,not stat sig
36,81,40200,"Census Tract 402, Queens County, New York",1341,170,0,12,Census Tract 402,Queens County,New York,1811,275,0,11,103.34346504559271,7.2948328267477205,167.17325227963525,6.686930091185411,0,not stat sig,0,0,0.005439845508387562,0.0036923965163917234,0,not stat sig
36,81,40300,"Census Tract 403, Queens County, New York",6491,755,101,58,Census Tract 403,Queens County,New York,7716,801,53,51,458.96656534954406,35.25835866261398,486.93009118541033,31.003039513677813,1.0223554480688917,not stat sig,0.015560006162378678,0.006868843960601348,0.005319293274970277,0.00399456961666226,-1.3065138471651627,not stat sig
36,81,40400,"Census Tract 404, Queens County, New York",3877,583,15,31,Census Tract 404,Queens County,New York,4415,529,22,36,354.4072948328267,18.84498480243161,321.580547112462,21.88449848024316,0.24238077108609637,not stat sig,0.003868970853752902,0.004983012457531144,0.004847829132972141,0.004943545237826322,0.1608985023614682,not stat sig
36,81,40500,"Census Tract 405, Queens County, New York",3708,583,14,15,Census Tract 405,Queens County,New York,3350,518,5,8,354.4072948328267,9.118541033434651,314.8936170212766,4.86322188449848,0.8708823529411764,not stat sig,0.0037756202804746495,0.0014925373134328358,0.0024325312564235885,0.0014449129099237267,-0.8069405206220966,not stat sig
36,81,40700,"Census Tract 407, Queens County, New York",6827,1021,11,17,Census Tract 407,Queens County,New York,8990,1102,38,42,620.6686930091186,10.33434650455927,669.9088145896657,25.53191489361702,0.98024625498349,not stat sig,0.0016112494507104144,0.004226918798665183,0.0015066420533022301,0.0028225144745224647,0.8175340733885559,not stat sig
36,81,40900,"Census Tract 409, Queens County, New York",4965,572,0,12,Census Tract 409,Queens County,New York,5338,637,0,16,347.72036474164133,7.2948328267477205,387.2340425531915,9.72644376899696,0,not stat sig,0,0,0.0014692513246218975,0.0018221138570620008,0,not stat sig
36,81,41100,"Census Tract 411, Queens County, New York",3248,532,21,23,Census Tract 411,Queens County,New York,4108,469,18,22,323.40425531914894,13.98176291793313,285.1063829787234,13.373860182370821,0.15505380717495196,not stat sig,0.00646551724137931,0.004381694255111977,0.004256319530277322,0.003241330654778441,-0.3894997572511023,not stat sig
36,81,41300,"Census Tract 413, Queens County, New York",4596,651,268,158,Census Tract 413,Queens County,New York,4614,644,41,42,395.74468085106383,96.04863221884499,391.48936170212767,25.53191489361702,2.2840653641884603,stat sig,0.058311575282854654,0.008885999133073256,0.020286176553982155,0.005481970024108273,-2.3520501290823574,stat sig
36,81,41400,"Census Tract 414, Queens County, New York",3447,553,0,12,Census Tract 414,Queens County,New York,4279,554,17,20,336.17021276595744,7.2948328267477205,336.7781155015198,12.1580547112462,1.198989483377565,not stat sig,0,0.003972890862351017,0.0021162845450385034,0.0028240730464644333,1.1257743582180295,not stat sig
36,81,41500,"Census Tract 415, Queens County, New York",3810,656,82,55,Census Tract 415,Queens County,New York,4278,479,253,164,398.7841945288754,33.43465045592705,291.1854103343465,99.69604863221885,1.6262000145276587,not stat sig,0.02152230971128609,0.05913978494623656,0.00848143605593032,0.022954070388276397,1.537234089345495,not stat sig
36,81,42400,"Census Tract 424, Queens County, New York",2552,472,18,28,Census Tract 424,Queens County,New York,2426,357,0,11,286.93009118541033,17.02127659574468,217.02127659574467,6.686930091185411,0.9842697043131672,not stat sig,0.007053291536050157,0,0.006622466702213237,0.00275636030139547,-0.9832858405435835,not stat sig
36,81,42600,"Census Tract 426, Queens County, New York",500,170,49,43,Census Tract 426,Queens County,New York,492,128,42,33,103.34346504559271,26.13981762917933,77.81155015197568,20.06079027355623,0.21244085790533837,not stat sig,0.098,0.08536585365853659,0.04819628936880678,0.038473906412960536,-0.20486872873029138,not stat sig
36,81,42700,"Census Tract 427, Queens County, New York",4634,523,230,163,Census Tract 427,Queens County,New York,5552,740,154,101,317.93313069908817,99.08814589665653,449.84802431610944,61.39817629179331,0.6519776070608441,not stat sig,0.04963314630988347,0.027737752161383286,0.021109964117853403,0.010827971253499621,-0.922882852469223,not stat sig
36,81,43200,"Census Tract 432, Queens County, New York",1482,186,1,4,Census Tract 432,Queens County,New York,1427,228,0,11,113.06990881458967,2.43161094224924,138.6018237082067,6.686930091185411,0.14054183469440718,not stat sig,6.747638326585695e-4,0,0.0016399552659734533,0.0046860056700668605,-0.13591270354324533,not stat sig
36,81,43400,"Census Tract 434, Queens County, New York",1412,217,5,10,Census Tract 434,Queens County,New York,1796,277,25,39,131.91489361702128,6.0790273556231,168.3890577507599,23.70820668693009,0.8171549023807456,not stat sig,0.0035410764872521247,0.013919821826280624,0.004292530940917107,0.013135887185792228,0.751024180217737,not stat sig
36,81,43701,"Census Tract 437.01, Queens County, New York",3224,484,109,107,Census Tract 437.01,Queens County,New York,3249,440,94,61,294.22492401215806,65.04559270516717,267.4772036474164,37.08206686930091,0.20033847841281524,not stat sig,0.03380893300248139,0.028931979070483227,0.019938108457133147,0.011162077736381743,-0.21343391315056803,not stat sig
36,81,43702,"Census Tract 437.02, Queens County, New York",5820,896,205,154,Census Tract 437.02,Queens County,New York,6537,1087,69,90,544.6808510638298,93.61702127659575,660.790273556231,54.7112462006079,1.254243969740286,not stat sig,0.0352233676975945,0.010555300596603947,0.015743992439254593,0.008301182913039521,-1.3859712818160503,not stat sig
36,81,43900,"Census Tract 439, Queens County, New York",4488,706,62,61,Census Tract 439,Queens County,New York,4281,472,104,91,429.1793313069909,37.08206686930091,286.93009118541033,55.319148936170215,0.6306499729923571,not stat sig,0.013814616755793227,0.02429338939500117,0.008156198052009216,0.01281902163771797,0.689675261114097,not stat sig
36,61,29900,"Census Tract 299, New York County, New York",4181,440,91,131,Census Tract 299,New York County,New York,4348,441,1,4,267.4772036474164,79.63525835866261,268.0851063829787,2.43161094224924,1.1296261928723224,not stat sig,0.021765127959818224,2.2999080036798528e-4,0.018995976725084664,5.590683332031317e-4,-1.1331776674484624,not stat sig
36,61,30300,"Census Tract 303, New York County, New York",3520,276,317,136,Census Tract 303,New York County,New York,5113,553,236,87,167.78115501519756,82.67477203647417,336.17021276595744,52.88753799392097,0.825319405236475,not stat sig,0.09005681818181818,0.04615685507529826,0.023091559816951913,0.00988854740321648,-1.7476250841171352,stat sig
36,61,30700,"Census Tract 307, New York County, New York",3607,388,369,149,Census Tract 307,New York County,New York,3756,274,308,135,235.86626139817628,90.5775075987842,166.56534954407294,82.06686930091185,0.4990744668187961,not stat sig,0.10230108123093984,0.08200212992545261,0.024204158508635984,0.021544795059008793,-0.6264334255737488,not stat sig
36,61,30900,"Census Tract 309, New York County, New York",9685,824,133,125,Census Tract 309,New York County,New York,10137,989,94,83,500.91185410334344,75.98784194528875,601.2158054711247,50.45592705167173,0.42756699984130125,not stat sig,0.01373257614868353,0.009272960441945349,0.007813716966019131,0.004946924914078192,-0.48222280989013566,not stat sig
36,61,31100,"Census Tract 311, New York County, New York",0,12,0,12,Census Tract 311,New York County,New York,0,11,0,11,7.2948328267477205,7.2948328267477205,6.686930091185411,6.686930091185411,0,not stat sig,0,0,Inf,Inf,0,not stat sig
36,61,31703,"Census Tract 317.03, New York County, New York",7887,892,729,292,Census Tract 317.03,New York County,New York,5644,554,513,201,542.2492401215806,177.50759878419453,336.7781155015198,122.18844984802432,1.0023340540372276,not stat sig,0.09243058197033092,0.0908929836995039,0.021590558837575213,0.020958895082073863,-0.05109942792670377,not stat sig
36,61,31704,"Census Tract 317.04, New York County, New York",5761,675,699,337,Census Tract 317.04,New York County,New York,10241,655,1300,385,410.3343465045593,204.86322188449847,398.17629179331306,234.04255319148936,1.9322376042292755,stat sig,0.12133310189203263,0.12694072844448784,0.034494248200564646,0.022314173853974186,0.1364965713733664,not stat sig
36,61,31900,"Census Tract 319, New York County, New York",0,12,0,12,Census Tract 319,New York County,New York,0,11,0,11,7.2948328267477205,7.2948328267477205,6.686930091185411,6.686930091185411,0,not stat sig,0,0,Inf,Inf,0,not stat sig
36,81,71305,"Census Tract 713.05, Queens County, New York",4894,571,285,132,Census Tract 713.05,Queens County,New York,4914,569,434,186,347.112462006079,80.24316109422492,345.8966565349544,113.06990881458967,1.0746498855393842,not stat sig,0.05823457294646506,0.08831908831908832,0.01586747055709146,0.022154010125323368,1.1040082925375994,not stat sig
36,81,71306,"Census Tract 713.06, Queens County, New York",6125,597,174,118,Census Tract 713.06,Queens County,New York,6864,1156,260,154,362.9179331306991,71.73252279635258,702.7355623100303,93.61702127659575,0.7291880556551209,not stat sig,0.02840816326530612,0.03787878787878788,0.011589838509000564,0.013075892451383958,0.5420169390744604,not stat sig
36,81,71600,"Census Tract 716, Queens County, New York",0,12,0,12,Census Tract 716,Queens County,New York,0,11,0,11,7.2948328267477205,7.2948328267477205,6.686930091185411,6.686930091185411,0,not stat sig,0,0,Inf,Inf,0,not stat sig
36,81,71701,"Census Tract 717.01, Queens County, New York",4984,375,27,30,Census Tract 717.01,Queens County,New York,5702,1059,78,58,227.96352583586625,18.237082066869302,643.7689969604863,35.25835866261398,1.2847761926304886,not stat sig,0.005417335473515248,0.013679410733076113,0.003650726422777592,0.005987526747907894,1.1781551313932108,not stat sig
36,81,71702,"Census Tract 717.02, Queens County, New York",3789,363,19,31,Census Tract 717.02,Queens County,New York,3836,370,28,25,220.66869300911853,18.84498480243161,224.92401215805472,15.19756838905775,0.37175500159458874,not stat sig,0.005014515703351808,0.0072992700729927005,0.00496502228792525,0.003938641290273925,0.36051155645568445,not stat sig
36,81,71900,"Census Tract 719, Queens County, New York",2280,341,17,16,Census Tract 719,Queens County,New York,2321,240,29,26,207.29483282674772,9.72644376899696,145.89665653495442,15.80547112462006,0.646605198913373,not stat sig,0.007456140350877193,0.012494614390348987,0.004211777253001059,0.006764323953826884,0.6323081236957097,not stat sig
36,81,72100,"Census Tract 721, Queens County, New York",4777,424,184,149,Census Tract 721,Queens County,New York,4334,741,137,173,257.75075987841944,90.5775075987842,450.4559270516717,105.16717325227964,0.3386256859273494,not stat sig,0.03851789826250785,0.031610521458237194,0.018846926640582164,0.024042168281749005,-0.2261091933205289,not stat sig
36,81,72300,"Census Tract 723, Queens County, New York",2190,279,139,78,Census Tract 723,Queens County,New York,1902,183,145,52,169.6048632218845,47.41641337386018,111.24620060790274,31.61094224924012,0.10528636416813485,not stat sig,0.06347031963470319,0.07623554153522608,0.02108597350402142,0.016010527831096272,0.48215115660154945,not stat sig
36,81,72900,"Census Tract 729, Queens County, New York",1162,159,162,91,Census Tract 729,Queens County,New York,1375,174,80,56,96.65653495440729,55.319148936170215,105.77507598784194,34.04255319148936,1.2624196740689662,not stat sig,0.13941480206540446,0.05818181818181818,0.04617280701581635,0.024350296695760436,-1.5561802756301129,not stat sig
36,81,73100,"Census Tract 731, Queens County, New York",1467,194,515,231,Census Tract 731,Queens County,New York,1608,176,222,106,117.93313069908814,140.4255319148936,106.99088145896657,64.43768996960486,1.8963886532216125,stat sig,0.3510565780504431,0.13805970149253732,0.09146811136425456,0.03900612148054084,-2.1420093281831005,stat sig
36,81,73700,"Census Tract 737, Queens County, New York",2021,218,205,106,Census Tract 737,Queens County,New York,1803,169,163,70,132.52279635258358,64.43768996960486,102.73556231003039,42.5531914893617,0.5438977347900679,not stat sig,0.10143493320138545,0.0904048807542984,0.03118256823150463,0.023032296941624536,-0.2845255758080973,not stat sig
36,81,73900,"Census Tract 739, Queens County, New York",5170,415,285,207,Census Tract 739,Queens County,New York,5903,400,439,157,252.27963525835867,125.83586626139818,243.161094224924,95.44072948328268,0.9750820703926945,not stat sig,0.0551257253384913,0.07436896493308487,0.0241905250594749,0.015875295856369608,0.6650616201450263,not stat sig
36,81,74100,"Census Tract 741, Queens County, New York",2903,245,194,76,Census Tract 741,Queens County,New York,3194,235,169,85,148.93617021276594,46.20060790273556,142.85714285714286,51.671732522796354,0.36067623854375697,not stat sig,0.06682741991043747,0.05291170945522855,0.015541088371512149,0.0160037165949578,-0.6238006674088656,not stat sig
36,81,74300,"Census Tract 743, Queens County, New York",4494,515,121,87,Census Tract 743,Queens County,New York,4441,540,196,225,313.06990881458967,52.88753799392097,328.2674772036474,136.77811550151975,0.5114321916322806,not stat sig,0.026924788607031597,0.04413420400810628,0.011618040213298568,0.030625683608653573,0.5253928968184257,not stat sig
36,81,74500,"Census Tract 745, Queens County, New York",3898,342,12,15,Census Tract 745,Queens County,New York,4260,482,31,28,207.90273556231003,9.118541033434651,293.00911854103344,17.02127659574468,0.9839520165446282,not stat sig,0.0030785017957927143,0.00727699530516432,0.0023335175821060862,0.0039641310764630296,0.9127237553621704,not stat sig
36,81,74700,"Census Tract 747, Queens County, New York",3266,464,9,14,Census Tract 747,Queens County,New York,3769,475,46,63,282.06686930091183,8.51063829787234,288.7537993920973,38.297872340425535,0.9431051653666077,not stat sig,0.0027556644213104714,0.012204828867073494,0.002594938509945325,0.01011816892058182,0.9046051236581241,not stat sig
36,81,74900,"Census Tract 749, Queens County, New York",1534,221,199,115,Census Tract 749,Queens County,New York,1590,172,175,79,134.34650455927053,69.90881458966565,104.55927051671732,48.02431610942249,0.2829689507767026,not stat sig,0.12972620599739243,0.11006289308176101,0.044133987216811915,0.029323953621404546,-0.37109158051998753,not stat sig
36,81,75701,"Census Tract 757.01, Queens County, New York",4738,564,290,126,Census Tract 757.01,Queens County,New York,5181,473,199,114,342.85714285714283,76.59574468085107,287.53799392097267,69.30091185410335,0.8809857020312136,not stat sig,0.06120726044744618,0.038409573441420576,0.015547686720115042,0.013205021412482098,-1.1176100117245107,not stat sig
36,81,75702,"Census Tract 757.02, Queens County, New York",4730,403,424,223,Census Tract 757.02,Queens County,New York,4178,400,259,147,244.98480243161094,135.56231003039514,243.161094224924,89.36170212765957,1.0162238464920192,not stat sig,0.08964059196617336,0.06199138343705122,0.02828154728102347,0.021082136108590332,-0.783826131619386,not stat sig
36,81,76901,"Census Tract 769.01, Queens County, New York",3949,422,210,127,Census Tract 769.01,Queens County,New York,4132,847,364,145,256.53495440729483,77.20364741641338,514.8936170212766,88.14589665653496,1.314267700356538,not stat sig,0.053178019751835906,0.08809293320425944,0.019242543607937677,0.018291336561527063,1.3151130483313913,not stat sig
36,81,76902,"Census Tract 769.02, Queens County, New York",1441,158,40,30,Census Tract 769.02,Queens County,New York,1221,150,62,28,96.04863221884499,18.237082066869302,91.1854103343465,17.02127659574468,0.8818963385903144,not stat sig,0.027758501040943788,0.050778050778050775,0.012519874863036252,0.013414747001253866,1.2545082528587115,not stat sig
36,81,77300,"Census Tract 773, Queens County, New York",2280,240,142,56,Census Tract 773,Queens County,New York,2204,281,164,94,145.89665653495442,34.04255319148936,170.8206686930091,57.14285714285714,0.33075409440487114,not stat sig,0.062280701754385964,0.07441016333938294,0.014389241355146425,0.02527733041143318,0.4170210323441994,not stat sig
36,81,77500,"Census Tract 775, Queens County, New York",2082,426,100,72,Census Tract 775,Queens County,New York,2252,301,132,74,258.96656534954406,43.76899696048632,182.9787234042553,44.984802431610944,0.5098439595007472,not stat sig,0.04803073967339097,0.0586145648312611,0.02015582050647984,0.019399445539505077,0.37833276930107623,not stat sig
36,81,77902,"Census Tract 779.02, Queens County, New York",4950,546,105,86,Census Tract 779.02,Queens County,New York,5235,488,106,62,331.9148936170213,52.27963525835866,296.6565349544073,37.68996960486322,0.015516106314412206,not stat sig,0.021212121212121213,0.020248328557784145,0.010465328840647837,0.007107588776532176,-0.07618475657460815,not stat sig
36,81,77903,"Census Tract 779.03, Queens County, New York",2677,280,57,57,Census Tract 779.03,Queens County,New York,3361,394,34,34,170.2127659574468,34.650455927051674,239.51367781155014,20.66869300911854,0.5700602801827169,not stat sig,0.02129249159506911,0.010116036893781613,0.012872766460468865,0.006107166124472108,-0.7844225303424224,not stat sig
36,81,77904,"Census Tract 779.04, Queens County, New York",5917,758,49,52,Census Tract 779.04,Queens County,New York,6121,732,111,88,460.790273556231,31.61094224924012,444.98480243161094,53.495440729483285,0.9977942796883869,not stat sig,0.008281223593037013,0.018134291782388498,0.005303325817610958,0.008639653757361521,0.9719427238117861,not stat sig
36,81,77905,"Census Tract 779.05, Queens County, New York",2527,212,219,91,Census Tract 779.05,Queens County,New York,2692,342,70,51,128.87537993920972,55.319148936170215,207.90273556231003,31.003039513677813,2.3496209720066266,stat sig,0.08666402849228334,0.02600297176820208,0.02144041551054804,0.011340291048441961,-2.5009954571249104,stat sig
36,81,77906,"Census Tract 779.06, Queens County, New York",3007,587,94,74,Census Tract 779.06,Queens County,New York,3653,430,184,199,356.838905775076,44.984802431610944,261.39817629179333,120.9726443768997,0.6973180536879864,not stat sig,0.03126039241769205,0.05036955926635642,0.014492787882745887,0.03291924350210597,0.5312782382732945,not stat sig
36,81,77907,"Census Tract 779.07, Queens County, New York",3576,467,34,37,Census Tract 779.07,Queens County,New York,3137,425,27,33,283.8905775075988,22.492401215805472,258.3586626139818,20.06079027355623,0.23225924129472714,not stat sig,0.009507829977628635,0.008606949314631815,0.006244367220692306,0.0063554877735115724,-0.10111133096456419,not stat sig
36,81,77908,"Census Tract 779.08, Queens County, New York",3711,555,159,134,Census Tract 779.08,Queens County,New York,4084,527,107,69,337.38601823708206,81.45896656534954,320.3647416413374,41.94528875379939,0.5675364468680163,not stat sig,0.04284559417946645,0.026199804113614104,0.02160228718798612,0.010062907966758959,-0.6984904561250054,not stat sig
36,81,78800,"Census Tract 788, Queens County, New York",1518,387,65,73,Census Tract 788,Queens County,New York,1889,281,0,11,235.25835866261397,44.37689969604863,170.8206686930091,6.686930091185411,1.4483749593719784,not stat sig,0.04281949934123847,0,0.02847062534653979,0.003539931228790583,-1.4924963364924144,not stat sig
36,81,79000,"Census Tract 790, Queens County, New York",2302,265,45,66,Census Tract 790,Queens County,New York,2884,353,0,11,161.09422492401217,40.12158054711246,214.58966565349544,6.686930091185411,1.1063304577526432,not stat sig,0.01954821894005213,0,0.017375240863113428,0.0023186304060975765,-1.1151763513585045,not stat sig
36,81,79200,"Census Tract 792, Queens County, New York",2029,250,0,12,Census Tract 792,Queens County,New York,2881,419,19,20,151.9756838905775,7.2948328267477205,254.7112462006079,12.1580547112462,1.3400470696572784,not stat sig,0,0.006594932315168344,0.0035952847840057768,0.0041796083040331325,1.196211167255514,not stat sig
36,81,79300,"Census Tract 793, Queens County, New York",0,12,0,12,Census Tract 793,Queens County,New York,0,11,0,11,7.2948328267477205,7.2948328267477205,6.686930091185411,6.686930091185411,0,not stat sig,0,0,Inf,Inf,0,not stat sig
36,81,79701,"Census Tract 797.01, Queens County, New York",6682,486,48,55,Census Tract 797.01,Queens County,New York,7132,617,92,103,295.44072948328267,33.43465045592705,375.0759878419453,62.61398176291793,0.6198790145386399,not stat sig,0.007183478000598623,0.012899607403252944,0.0049935985265652265,0.008753052028072219,0.567228347430622,not stat sig
36,81,79702,"Census Tract 797.02, Queens County, New York",3848,648,13,20,Census Tract 797.02,Queens County,New York,4877,431,25,22,393.9209726443769,12.1580547112462,262.0060790273556,13.373860182370821,0.6639280476743604,not stat sig,0.0033783783783783786,0.00512610211195407,0.0031405925500148594,0.002728367928588794,0.42010510445000027,not stat sig
36,81,79900,"Census Tract 799, Queens County, New York",3925,423,347,170,Census Tract 799,Queens County,New York,3229,429,96,62,257.14285714285717,103.34346504559271,260.790273556231,37.68996960486322,2.2817799409734563,stat sig,0.08840764331210191,0.02973056673892846,0.025684592584794854,0.011422683133011872,-2.0874042078143544,stat sig
36,81,80301,"Census Tract 803.01, Queens County, New York",4439,480,280,159,Census Tract 803.01,Queens County,New York,4604,642,352,160,291.79331306990883,96.65653495440729,390.27355623100306,97.2644376899696,0.5250740794024038,not stat sig,0.06307726965532778,0.07645525629887055,0.02137597351792377,0.02010740520596005,0.45585703866767513,not stat sig
36,81,80302,"Census Tract 803.02, Queens County, New York",3027,443,169,89,Census Tract 803.02,Queens County,New York,3475,448,277,144,269.30091185410333,54.10334346504559,272.3404255319149,87.53799392097264,1.0494803124717653,not stat sig,0.05583085563263958,0.07971223021582734,0.01716954698177775,0.02440387139979593,0.8003516069695706,not stat sig
36,81,80900,"Census Tract 809, Queens County, New York",7192,816,132,88,Census Tract 809,Queens County,New York,7281,831,301,132,496.048632218845,53.495440729483285,505.1671732522796,80.24316109422492,1.7523798642226687,stat sig,0.01835372636262514,0.04134047520944925,0.007329674404761954,0.010641111140019787,1.7789950889527653,stat sig
36,81,81400,"Census Tract 814, Queens County, New York",3303,517,0,12,Census Tract 814,Queens County,New York,4155,557,15,24,314.2857142857143,7.2948328267477205,338.60182370820667,14.589665653495441,0.9195829557467885,not stat sig,0,0.0036101083032490976,0.0022085476314706995,0.003499005239887347,0.8724875021529018,not stat sig
36,81,81800,"Census Tract 818, Queens County, New York",4198,469,140,157,Census Tract 818,Queens County,New York,3908,556,40,42,285.1063829787234,95.44072948328268,337.9939209726444,25.53191489361702,1.0121783334022805,not stat sig,0.03334921391138637,0.01023541453428864,0.02262170985880396,0.006472991809125108,-0.9823292325890483,not stat sig
36,81,83700,"Census Tract 837, Queens County, New York",5459,554,276,84,Census Tract 837,Queens County,New York,5640,490,134,74,336.7781155015198,51.06382978723404,297.8723404255319,44.984802431610944,2.086623304803877,stat sig,0.05055871038651768,0.02375886524822695,0.008818720047531968,0.007876705910707419,-2.266520045800907,stat sig
36,81,83800,"Census Tract 838, Queens County, New York",5795,594,276,95,Census Tract 838,Queens County,New York,5705,610,452,189,361.09422492401217,57.75075987841945,370.8206686930091,114.8936170212766,1.3686785497701432,not stat sig,0.04762726488352027,0.07922874671340929,0.009513474637083533,0.019469545093735944,1.4583358774249102,not stat sig
36,81,84000,"Census Tract 840, Queens County, New York",6680,748,364,165,Census Tract 840,Queens County,New York,6500,700,181,139,454.7112462006079,100.30395136778115,425.531914893617,84.4984802431611,1.395326394010139,not stat sig,0.05449101796407185,0.027846153846153847,0.014550212289903375,0.012871310456981906,-1.371590493724099,not stat sig
36,81,84500,"Census Tract 845, Queens County, New York",4765,457,23,34,Census Tract 845,Queens County,New York,5222,495,0,16,277.81155015197567,20.66869300911854,300.91185410334344,9.72644376899696,1.0068769293463122,not stat sig,0.004826862539349423,0,0.004328467433036289,0.0018625897680959326,-1.024332150804564,not stat sig
36,81,84601,"Census Tract 846.01, Queens County, New York",3157,573,482,178,Census Tract 846.01,Queens County,New York,3102,262,356,134,348.32826747720367,108.20668693009118,159.27051671732522,81.45896656534954,0.9302947305326029,not stat sig,0.15267659170098194,0.11476466795615732,0.02984983011294008,0.025590491425123662,-0.9642444437432403,not stat sig
36,81,84602,"Census Tract 846.02, Queens County, New York",1003,395,75,60,Census Tract 846.02,Queens County,New York,1064,339,60,38,240.12158054711247,36.474164133738604,206.0790273556231,23.10030395136778,0.3474318448216765,not stat sig,0.07477567298105683,0.05639097744360902,0.03165363821609718,0.01876351467001648,-0.49962427877918525,not stat sig
36,81,84900,"Census Tract 849, Queens County, New York",7105,823,108,84,Census Tract 849,Queens County,New York,7147,941,21,37,500.30395136778117,51.06382978723404,572.0364741641338,22.492401215805472,1.5591941624447483,not stat sig,0.015200562983814215,0.002938295788442703,0.007106876555316212,0.0031383113773075684,-1.5783672396590382,not stat sig
36,81,85300,"Census Tract 853, Queens County, New York",4373,573,18,30,Census Tract 853,Queens County,New York,5070,633,0,16,348.32826747720367,18.237082066869302,384.8024316109422,9.72644376899696,0.8708823529411764,not stat sig,0.004116167390807226,0,0.0041574739942033916,0.0019184307236680394,-0.8989715378526291,not stat sig
36,81,85500,"Census Tract 855, Queens County, New York",6660,644,80,77,Census Tract 855,Queens County,New York,6537,670,48,45,391.48936170212767,46.808510638297875,407.2948328267477,27.35562310030395,0.5902324563483698,not stat sig,0.012012012012012012,0.0073428178063331805,0.006992746484641905,0.004159652881868362,-0.5738639669978561,not stat sig
36,81,85700,"Census Tract 857, Queens County, New York",6722,590,128,105,Census Tract 857,Queens County,New York,5346,391,59,52,358.6626139817629,63.829787234042556,237.68996960486322,31.61094224924012,0.9687139202372481,not stat sig,0.019041951800059506,0.011036288814066592,0.009441142218375435,0.005892613401784547,-0.7193415868225842,not stat sig
36,81,85900,"Census Tract 859, Queens County, New York",5497,500,86,70,Census Tract 859,Queens County,New York,5343,666,31,28,303.951367781155,42.5531914893617,404.8632218844985,17.02127659574468,1.2000561229691977,not stat sig,0.015644897216663636,0.005801983904173685,0.007692679060280623,0.003155233135758224,-1.1838087998067293,not stat sig
36,81,86100,"Census Tract 861, Queens County, New York",2583,321,43,32,Census Tract 861,Queens County,New York,2082,248,21,17,195.13677811550153,19.45288753799392,150.7598784194529,10.33434650455927,0.9987486839738653,not stat sig,0.01664730933023616,0.010086455331412104,0.007425369961841633,0.004909634303063238,-0.7370321266038309,not stat sig
36,81,86300,"Census Tract 863, Queens County, New York",7383,576,13,23,Census Tract 863,Queens County,New York,6722,791,51,43,350.15197568389056,13.98176291793313,480.8510638297872,26.13981762917933,1.2818687899380832,not stat sig,0.0017608018420696193,0.00758702767033621,0.0018919358609911095,0.003850636889209482,1.357994038964501,not stat sig
36,81,86400,"Census Tract 864, Queens County, New York",2456,333,378,115,Census Tract 864,Queens County,New York,3001,242,205,72,202.43161094224925,69.90881458966565,147.11246200607903,43.76899696048632,2.097475547765678,stat sig,0.15390879478827363,0.06831056314561813,0.02548139712692834,0.014195174215736257,-2.934606570791365,stat sig
36,81,86500,"Census Tract 865, Queens County, New York",4357,306,75,70,Census Tract 865,Queens County,New York,4506,515,86,70,186.01823708206686,42.5531914893617,313.06990881458967,42.5531914893617,0.18278710293672254,not stat sig,0.017213679137020887,0.01908566355969818,0.009738936339961415,0.00935011097973322,0.1386573509377684,not stat sig
